# Pointing,RA,DEC,integration time, IDs
P114+04,114.1491625,4.20086472222,0.0,None
P000+56,0.1489875,56.0236416667,0.0,None
P033+44,33.4190916667,43.7624702778,8.01, 411964
P186+75,186.597695833,74.8616294444,0.0,None
P324+46,324.939816667,45.6822566667,0.0,None
P214+15,214.286291667,14.7919877778,0.0,None
P226+17,226.2064375,17.3693505556,0.0,None
P132+65,132.259370833,64.5423775,0.0,None
P226+10,226.4640375,9.84054138889,0.0,None
P214+12,214.727354167,12.2843355556,0.0,None
P321+05,321.961383333,5.49709444444,0.0,None
P329+58,329.780025,58.2703913889,0.0,None
P321+00,321.126766667,0.469686666667,4.01, 574093
P321+03,321.122408333,2.97988222222,0.0,None
P213+10,213.333291667,9.76649527778,0.0,None
P321+08,321.738675,8.00543416667,0.0,None
P184+37,184.068654167,37.2201691667,8.01, 582787
P121+02,121.644541667,1.73682277778,0.0,None
P313+48,313.946966667,48.1006108333,0.0,None
P161+40,161.052666667,39.6090575,8.01, 402786
P223+05,223.203670833,4.80154638889,0.0,None
P098+44,98.2239083333,44.2574330556,0.0,None
P121+04,121.935775,4.24876861111,0.0,None
P203+15,203.578504167,14.7336502778,0.0,None
P137+47,137.618704167,47.0098138889,0.0,None
P121+09,121.465208333,9.26623333333,0.0,None
P313+46,313.831716667,45.5901722222,0.0,None
P058+09,58.5566458333,8.82772861111,0.0,None
P222+07,222.495804167,7.30767138889,0.0,None
P262+45,262.219254167,45.2026405556,0.0,None
P222+02,222.658129167,2.28826611111,0.0,None
P262+40,262.266225,40.1835366667,0.0,None
P058+06,58.2467416667,6.31510083333,0.0,None
P155+09,155.570695833,9.46006111111,0.0,None
P017+46,17.03225,46.1324416667,0.0,None
P209+17,209.936841667,17.2781597222,0.0,None
P089+19,89.6599583333,19.0996913889,0.0,None
P155+02,155.311983333,1.92820583333,0.0,None
P240+33,240.859645833,32.5163555556,0.0,None
P155+04,155.683254167,4.44037666667,0.0,None
P147+35,147.989541667,34.5189658333,0.0,None
P240+30,240.120383333,30.0019197222,0.0,None
P298+76,298.2400125,75.5652580556,0.0,None
P135+62,135.720429167,62.0538655556,0.0,None
P271+48,271.438545833,47.7757444444,0.0,None
P347+53,347.965,53.4082030556,0.0,None
P158+14,158.101395833,14.4938591667,0.0,None
P158+17,158.470541667,17.0058902778,0.0,None
P189+57,189.025541667,57.3220138889,8.01, 520900
P050+06,50.4344083333,6.25269416667,0.0,None
P050+09,50.6987625,8.76518333333,0.0,None
P011+11,11.1896125,10.9417827778,0.0,None
P273+68,273.2135875,67.8597027778,0.0,None
P287+20,287.606879167,20.2846255556,0.0,None
P005+03,5.1931625,3.35900944444,0.0,None
P311+05,311.560483333,5.41135527778,0.0,None
P096+52,96.843625,51.7767905556,0.0,None
P5Hetdex,166.19458,45.33236,8.0, 233996
P007+01,7.7214875,0.870785,0.0,None
P276+30,276.034916667,30.2398022222,0.0,None
P300+30,300.02675,30.4201241667,0.0,None
P051+01,51.7322,1.24273805556,0.0,None
P062+04,62.2517,3.83629055556,0.0,None
P294+15,294.697975,15.3183630556,0.0,None
P159+30,159.593958333,29.5619058333,0.0,None
P227+27,227.910066667,27.4192827778,0.0,None
P062+01,62.0885291667,1.32480333333,0.0,None
P227+25,227.131604167,24.90479,0.0,None
P294+13,294.2785625,12.8050472222,0.0,None
P348+61,348.974895833,60.9445552778,0.0,None
P215+50,215.033770833,49.9340113889,8.68, 339802
P294+18,294.093704167,17.8238225,0.0,None
P348+66,348.245808333,65.9554194444,0.0,None
P022+44,22.6731666667,43.671095,0.0,None
P202+05,202.424491667,4.68713611111,0.0,None
P187+55,187.0635875,54.8026486111,8.68, 260793
P263+48,263.737191667,47.7227361111,0.0,None
P356+79,356.992579167,78.5613669444,0.0,None
P308+76,308.677841667,75.6485916667,0.0,None
P026+61,26.49575,61.2696419444,0.0,None
P026+66,26.6440083333,66.2879963889,0.0,None
P045+41,45.7981125,41.3555002778,0.0,None
P064+36,64.3203375,36.4832266667,0.0,None
P103+19,103.360825,19.1924586111,0.0,None
P108+62,108.159895833,61.8874741667,0.0,None
P061+36,61.1010958333,36.45823,0.0,None
P059+04,59.6574666667,3.81600527778,0.0,None
P337+38,337.8359,38.2625972222,0.0,None
P123+29,123.913666667,29.3613852778,8.01, 566181
P338+61,338.326333333,60.8524416667,0.0,None
P123+27,123.190125,26.8470897222,8.01, 592469
P054+21,54.9950208333,21.3501347222,0.0,None
P172+12,172.358095833,12.0591616667,0.0,None
P319+08,319.124808333,7.9836875,0.0,None
P088+52,88.47975,51.7192955556,0.0,None
P319+05,319.3610375,5.47545138889,0.0,None
P088+54,88.8832875,54.2314738889,0.0,None
P245+38,245.9772125,37.5679472222,8.01, 369496
P299+33,299.317616667,32.9245175,0.0,None
P166+75,166.79335,74.7582436111,0.0,None
P343+46,343.4948,45.8407658333,0.0,None
P067+37,67.540625,36.5079375,0.0,None
P274+73,274.5188125,72.8824538889,0.0,None
P244+10,244.857379167,9.95078722222,0.0,None
P336+31,336.108166667,30.7179394444,0.0,None
P029+71,29.2730625,71.3255194444,0.0,None
P336+33,336.38965,33.2303525,0.0,None
P207+80,207.965958333,79.9771958333,0.0,None
P006+06,6.18270833333,5.87784861111,0.0,None
P087+02,87.9809333333,1.51691,0.0,None
P004+26,4.672625,25.9457644444,8.01, 530035
P275+58,275.9470375,57.8451119444,0.0,None
P163+22,163.673166667,22.0536719444,0.0,None
P163+20,163.729108333,19.5439411111,0.0,None
P275+50,275.602341667,50.3148022222,0.0,None
P006+08,6.19672916667,8.38817305556,0.0,None
P305+58,305.230816667,58.0675563889,0.0,None
P112+57,112.707004167,56.8985880556,0.0,None
P181+60,181.641320833,59.7922552778,8.01, 524838
P219+63,219.248333333,62.5027313889,0.0,None
P223+17,223.494270833,17.3537894444,0.0,None
P278+13,278.355058333,12.6861491667,0.0,None
P077+79,77.9977083333,79.2238255556,0.0,None
P278+15,278.59925,15.1980386111,0.0,None
P349+68,349.820095833,68.4770908333,0.0,None
P104+14,104.664441667,14.1808175,0.0,None
P104+17,104.371941667,16.6890033333,0.0,None
P021+71,21.1926208333,71.2566488889,0.0,None
P051+31,51.6410041667,31.3633633333,0.0,None
P341+03,341.8596,3.15618888889,0.0,None
P124+39,124.1395625,39.4022055556,8.01, 547859
P152+14,152.7565,14.4650658333,0.0,None
P124+32,124.6120625,31.8754977778,8.01, 547915
P084+64,84.3081166667,64.2348061111,0.0,None
P323+11,323.770416667,10.532575,0.0,None
P145+12,145.895325,11.9174394444,0.0,None
P126+14,126.030179167,14.3138652778,0.0,None
P099+49,99.1306666667,49.2826938889,0.0,None
P318+26,318.68795,25.5508975,0.0,None
P178+67,178.163779167,67.2988644444,8.01, 573969
P286+23,286.8671875,22.7891408333,0.0,None
P057+39,57.3428625,38.9385680556,0.0,None
P074+09,74.2763708333,8.94825055556,0.0,None
P082+24,82.0396791667,24.0657433333,0.0,None
P002+03,2.60308333333,3.33665555556,0.0,None
P057+31,57.7059291667,31.4117288889,0.0,None
P082+29,82.3828708333,29.0882177778,0.0,None
P326+23,326.222375,23.1038130556,0.0,None
P057+34,57.178125,33.9174986111,0.0,None
P326+21,326.281220833,20.5942397222,0.0,None
P192+30,192.3578375,29.7340622222,0.0,None
P262+33,262.366133333,32.6546716667,0.0,None
P028+56,28.0373125,56.2646255556,0.0,None
P146+22,146.920454167,21.9633636111,0.0,None
P131+67,131.409458333,67.0454236111,0.0,None
P225+32,225.517279167,32.4255333333,0.0,None
P225+30,225.1807375,29.9134625,0.0,None
P056+11,56.0379916667,11.3179627778,0.0,None
P246+30,246.101666667,30.0389241667,0.0,None
P153+30,153.640516667,29.5299538889,0.0,None
P232+55,232.128208333,55.0503958333,8.01, 441678
P340+16,340.364579167,15.6941455556,0.0,None
P328+03,328.898454167,3.04521694444,0.0,None
P131+82,131.212291667,82.0617655556,0.0,None
P328+01,328.892320833,0.534930555556,0.0,None
P086+07,86.8999333333,6.52967416667,0.0,None
P035+54,35.9779541667,53.8223075,0.0,None
P292+10,292.185495833,10.2788163889,0.0,None
P342+11,342.2013125,10.6896772222,0.0,None
P033+01,33.6094583333,1.09321416667,0.0,None
P342+13,342.0971125,13.1989430556,0.0,None
P054+69,54.1740833333,69.02326,0.0,None
P147+29,147.6910125,29.4975386111,0.0,None
P235+65,235.781816667,65.1070633333,0.0,None
P066+11,66.5989083333,11.4004097222,0.0,None
P066+16,66.5641416667,16.420405,0.0,None
P317+48,317.828333333,48.1325455556,0.0,None
P156+12,156.478754167,11.9750611111,0.0,None
P069+74,69.864,74.157875,0.0,None
P085+01,85.3915875,1.49859444444,0.0,None
P163+27,163.852029167,27.0745955556,0.0,None
P085+04,85.6026,4.01046944444,0.0,None
P039+31,39.5206583333,31.2641544444,0.0,None
P217+02,217.477091667,2.25905694444,0.0,None
P053+61,53.532475,61.4934138889,0.0,None
P127+39,127.490458333,39.4221238889,8.01, 423935
P205+55,205.055266667,54.8981944444,7.51, 401323
P210+10,210.703033333,9.75206555556,0.0,None
P128+54,128.881966667,54.4875583333,0.0,None
P255+70,255.545616667,70.2461527778,0.0,None
P125+17,125.999020833,16.8237661111,0.0,None
P016+06,16.59575,5.96821361111,0.0,None
P291+13,291.624120833,12.7846841667,0.0,None
P312+31,312.040470833,30.5162772222,0.0,None
P034+51,34.3895041667,51.2995377778,0.0,None
P160+55,160.154754167,54.6613827778,8.68, 281006
P147+24,147.3564875,24.4757708333,0.0,None
P291+18,291.374804167,17.8030213889,0.0,None
P034+59,34.3007791667,58.8267175,0.0,None
P093+54,93.314975,54.2621383333,0.0,None
P327+28,327.3672375,28.1335688889,0.0,None
P025+69,25.3758791667,68.78512,0.0,None
P107+07,107.748125,6.67038833333,0.0,None
P009+36,9.7407625,36.0298233333,8.01, 566143
P327+26,327.298229167,25.6229552778,0.0,None
P009+31,9.27695416667,31.0058841667,8.01, 556764
P339+13,339.438508333,13.1760236111,0.0,None
P339+11,339.5672125,10.66715,0.0,None
P241+25,241.406879167,24.9898625,0.0,None
P241+22,241.993833333,22.4834605556,0.0,None
P120+64,120.221691667,64.4711094444,0.0,None
P316+15,316.177833333,15.4898113889,0.0,None
P332+06,332.363829167,5.58487055556,0.0,None
P332+08,332.195579167,8.09388055556,0.0,None
P243+60,243.7254875,60.1386452778,8.01, 561347
P102+07,102.533975,6.6364275,0.0,None
P341+71,341.219279167,70.9099788889,0.0,None
P293+78,293.006541667,78.0275688889,0.0,None
P019+64,19.3481458333,63.7171555556,0.0,None
P334+03,334.0827375,3.08931694444,0.0,None
P334+01,334.0694125,0.578966944444,8.28, 565823 566585
P334+06,334.964645833,5.60707527778,0.0,None
P148+45,148.969266667,44.5633916667,8.01, 346414
P272+55,272.938991667,55.3145486111,0.0,None
P249+20,249.006041667,20.0172586111,0.0,None
P026+29,26.2182083333,28.6420097222,0.0,None
P226+75,226.618125,75.0795,0.0,None
P000+48,0.648954166667,48.4995975,0.0,None
P248+28,248.335583333,27.5430944444,0.0,None
P033+31,33.4653333333,31.21348,8.01, 565291
P120+17,120.590808333,16.7912536111,0.0,None
P120+14,120.688,14.2817516667,0.0,None
P019+14,19.3443416667,13.5227055556,0.0,None
P049+29,49.8359916667,28.8388166667,0.0,None
P321+31,321.061583333,30.5906211111,0.0,None
P333+26,333.0412875,25.67171,0.0,None
P313+53,313.334091667,53.1146105556,0.0,None
P064+39,64.00195,38.9906186111,0.0,None
P321+36,321.852958333,35.6171208333,0.0,None
P321+38,321.366404167,38.1229705556,0.0,None
P141+62,141.252666667,62.0851077778,0.0,None
P333+28,333.2395375,28.1834336111,0.0,None
P036+26,36.3745708333,26.2178963889,0.0,None
P296+33,296.233958333,32.9004822222,0.0,None
P027+54,27.2148333333,53.7482813889,0.0,None
P296+35,296.4073125,35.4117422222,0.0,None
P080+04,80.413075,3.97301416667,0.0,None
P098+57,98.4989458333,56.8064516667,0.0,None
P080+01,80.2129666667,1.46135416667,0.0,None
P223+10,223.836908333,9.82545305556,0.0,None
P137+55,137.803325,54.5389652778,0.0,None
P155+17,155.760191667,16.9913705556,0.0,None
P155+14,155.4278125,14.4795069444,0.0,None
P262+38,262.3194625,37.6740988889,8.01, 527547
P295+08,295.605954167,7.79492361111,0.0,None
P122+19,122.5546125,19.3132108333,0.0,None
P222+73,222.173254167,72.5489616667,0.0,None
P295+05,295.9617875,5.28748861111,0.0,None
P045+26,45.03725,26.2896766667,0.0,None
P295+00,295.244916667,0.261501666667,0.0,None
P122+12,122.0910875,11.7801497222,0.0,None
P295+03,295.2053625,2.77143972222,0.0,None
P101+52,101.029791667,51.8047713889,0.0,None
P055+09,55.9372,8.80699388889,0.0,None
P074+39,73.9996916667,39.0664616667,0.0,None
P055+06,55.6425208333,6.29467222222,0.0,None
P236+53,236.199445833,52.5654202778,0.0,None
P298+05,298.5613625,5.30769638889,0.0,None
P171+40,171.135470833,39.6622866667,9.0, 403940
P078+72,78.3514541667,71.7147158333,0.0,None
P298+08,298.218641667,7.81520972222,0.0,None
P347+46,347.212170833,45.8729725,0.0,None
P050+16,50.3777041667,16.2928747222,0.0,None
P050+11,50.7620833333,11.2756711111,0.0,None
P326+13,326.149129167,13.0627583333,0.0,None
